"Zeit","Gebiet","Objekt","Produktgruppe","Produkt","Melder","Produzent","Verwendungszweck","Abnehmer","Bio/Konv","Einheit","Wert","Zahl"
"202303","Deutschland","Bestände","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","106,5","107"
"202303","Deutschland","Bestände","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","149,702","150"
"202303","Deutschland","Bestände","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","11,494","11"
"202303","Deutschland","Bestände","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","45,329","45"
"202303","Deutschland","Bestände","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","33,835","34"
"202303","Deutschland","Bestände","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","91,013","91"
"202303","Deutschland","Bestände","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","396,065","396"
"202303","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","305,052","305"
"202303","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","969,693","970"
"202303","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","33,095","33"
"202303","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","121,364","121"
"202303","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","88,269","88"
"202303","Deutschland","Einkäufe","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,572","3"
"202303","Deutschland","Einkäufe","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t",".","0"
"202303","Deutschland","Einkäufe","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,579","3"
"202303","Deutschland","Einkäufe","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t",".","0"
"202303","Deutschland","Einkäufe","Ölsaaten","andere Ölsaaten","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","5,532","6"
"202303","Deutschland","Einkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","101,817","102"
"202303","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Margarine","Margarinehersteller","","","","","1.000 t","31,851","32"
"202303","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Speisefette","Speisefetthersteller","","","","","1.000 t",".","0"
"202303","Deutschland","Herstellung","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","243,808","244"
"202303","Deutschland","Herstellung","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","682,966","683"
"202303","Deutschland","Herstellung","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","439,158","439"
"202303","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","64,848","65"
"202303","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","413,072","413"
"202303","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","348,224","348"
"202303","Deutschland","Verarbeitung","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","315,729","316"
"202303","Deutschland","Verarbeitung","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","1099,805","1.100"
"202303","Deutschland","Verarbeitung","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","784,076","784"
"202303","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","133,915","134"
"202303","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","169,232","169"
"202303","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","100,843","101"
"202303","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","15,781","16"
"202303","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","3,702","4"
"202303","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","14,623","15"
"202303","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","68,857","69"
"202303","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","89,244","89"
"202303","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","28,864","29"
"202303","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","32,595","33"
"202303","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","68,855","69"
"202303","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","19,638","20"
"202303","Deutschland","Zugang","Ölsaaten","andere Ölsaaten","Ölmühlen","insgesamt","","","","1.000 t","329,867","330"
"202303","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","aus EU (einschließlich Deutschland)","","","","1.000 t","637,302","637"
"202303","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","insgesamt","","","","1.000 t","1132,789","1.133"
"202303","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","ausländischer Herkunft","","","","1.000 t","505,501","506"
"202303","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","inländischer Herkunft","","","","1.000 t","297,421","297"
"202303","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","insgesamt","","","","1.000 t","802,922","803"
"202302","Deutschland","Bestände","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","34,984","35"
"202302","Deutschland","Bestände","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","10,977","11"
"202302","Deutschland","Bestände","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","128,766","129"
"202302","Deutschland","Bestände","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","174,727","175"
"202302","Deutschland","Bestände","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","8,774","9"
"202302","Deutschland","Bestände","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","50,144","50"
"202302","Deutschland","Bestände","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","41,37","41"
"202302","Deutschland","Bestände","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","77,042","77"
"202302","Deutschland","Bestände","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","365,604","366"
"202302","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","288,562","289"
"202302","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","1135,756","1.136"
"202302","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","34,985","35"
"202302","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","133,329","133"
"202302","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","98,344","98"
"202302","Deutschland","Einkäufe","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,595","3"
"202302","Deutschland","Einkäufe","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t",".","0"
"202302","Deutschland","Einkäufe","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,419","2"
"202302","Deutschland","Einkäufe","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t",".","0"
"202302","Deutschland","Einkäufe","Ölsaaten","andere Ölsaaten","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","3,43","3"
"202302","Deutschland","Einkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","65,103","65"
"202302","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Margarine","Margarinehersteller","","","","","1.000 t","22,355","22"
"202302","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Speisefette","Speisefetthersteller","","","","","1.000 t",".","0"
"202302","Deutschland","Herstellung","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","217,148","217"
"202302","Deutschland","Herstellung","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","644,208","644"
"202302","Deutschland","Herstellung","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","427,06","427"
"202302","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","59,742","60"
"202302","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","398,764","399"
"202302","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","339,022","339"
"202302","Deutschland","Verarbeitung","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","281,94","282"
"202302","Deutschland","Verarbeitung","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","1044,333","1.044"
"202302","Deutschland","Verarbeitung","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","762,393","762"
"202302","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","128,435","128"
"202302","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","168,931","169"
"202302","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","79,637","80"
"202302","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","11,919","12"
"202302","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","2,8","3"
"202302","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","14,268","14"
"202302","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","64,688","65"
"202302","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","89,381","89"
"202302","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","24,716","25"
"202302","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","24,837","25"
"202302","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","68,468","68"
"202302","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","17,399","17"
"202302","Deutschland","Zugang","Ölsaaten","andere Ölsaaten","Ölmühlen","insgesamt","","","","1.000 t","296,106","296"
"202302","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","aus EU (einschließlich Deutschland)","","","","1.000 t","635,867","636"
"202302","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","insgesamt","","","","1.000 t","1078,031","1.078"
"202302","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","ausländischer Herkunft","","","","1.000 t","483,875","484"
"202302","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","inländischer Herkunft","","","","1.000 t","298,05","298"
"202302","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","insgesamt","","","","1.000 t","781,925","782"
"202301","Deutschland","Bestände","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","38,213","38"
"202301","Deutschland","Bestände","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","6,392","6"
"202301","Deutschland","Bestände","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","142,719","143"
"202301","Deutschland","Bestände","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","187,324","187"
"202301","Deutschland","Bestände","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","5,741","6"
"202301","Deutschland","Bestände","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","46,834","47"
"202301","Deutschland","Bestände","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","41,093","41"
"202301","Deutschland","Bestände","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","65,961","66"
"202301","Deutschland","Bestände","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","333,745","334"
"202301","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","267,784","268"
"202301","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","1308,81","1.309"
"202301","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","37,952","38"
"202301","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","138,559","139"
"202301","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","100,607","101"
"202301","Deutschland","Einkäufe","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","3,494","3"
"202301","Deutschland","Einkäufe","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","0,228","0"
"202301","Deutschland","Einkäufe","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,398","2"
"202301","Deutschland","Einkäufe","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","6,228","6"
"202301","Deutschland","Einkäufe","Ölsaaten","andere Ölsaaten","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","3,639","4"
"202301","Deutschland","Einkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","102,75","103"
"202301","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Margarine","Margarinehersteller","","","","","1.000 t","26,59","27"
"202301","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Speisefette","Speisefetthersteller","","","","","1.000 t",".","0"
"202301","Deutschland","Herstellung","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","231","231"
"202301","Deutschland","Herstellung","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","699,009","699"
"202301","Deutschland","Herstellung","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","468,009","468"
